"date_col","air_pressure","air_temperature","relative_humidity","wind_speed","wind_direction","Measured_Upscaled"
2019-08-27,48625.5733333334,1088.46333333333,3754.39666666667,122.07,4655.3,947.797
2019-08-28,48626.5266666667,1014.59333333333,3750.27333333333,234.95,11745.2333333333,2567.498
2019-08-29,48884.09,890.58,3509.30666666667,242.22,11322.6666666667,2140.065
2019-08-30,48993.36,855.223333333333,3631.94666666667,203.676666666667,10784,1077.871
2019-08-31,48546.86,955.04,3268.11333333333,269.746666666667,9724.23333333333,3386.579
2019-09-01,48737.45,870.393333333333,2849.72666666667,274.623333333333,14205.3666666667,2213.914
2019-09-02,49066.3266666667,838.893333333333,2808.31666666667,262.226666666667,12781.1666666667,1707.332
2019-09-03,49035.0866666667,844.096666666667,3322.37333333333,286.47,11172.2333333333,3497.809
2019-09-04,48680.8766666667,807.9,3665.60666666667,343.476666666667,10865.6666666667,5987.601
2019-09-05,49015.77,739.99,3041.82666666667,364.366666666667,14424.2,6138.449
2019-09-06,49008.6133333333,704.33,3413,348.363333333333,10604.7333333333,4608.725
2019-09-07,48904.1733333333,759.84,3543.50666666667,385.66,14463.6333333333,3318.459
2019-09-08,48932.1333333333,743.083333333333,3226.94333333333,309.43,12861.4,2621.875
2019-09-09,48672.07,692.776666666666,3189.78333333333,217.113333333333,8591,1058.732
2019-09-10,48819.66,768.433333333333,3159.58333333333,147.27,10718.1333333333,811.06
2019-09-11,48948.9,790.956666666667,4147.92333333333,356.09,10314.7666666667,5230.259
2019-09-12,49252.82,884.363333333333,3909.85,340.756666666667,11544.8333333333,4171.088
2019-09-13,49521.16,843.686666666667,3842.14333333333,304.83,4832.56666666666,3249.704
2019-09-14,49457.4933333333,826.083333333333,3467.18333333333,179.066666666667,2977.46666666667,1403.253
2019-09-15,49094.1433333333,834.576666666667,3537.19666666667,163.536666666667,10356.4666666667,1626.472
2019-09-16,48947.84,809.03,4024.06666666667,191.886666666667,7123.46666666667,1347.246
2019-09-17,49080.2333333333,771.526666666666,3163.2,303.956666666667,11929.5,2855.308
2019-09-18,49291.9833333334,749.106666666667,2987.91333333333,279.976666666667,2549.83333333333,2407.52
2019-09-19,49413.9333333333,724.633333333334,3380.26,175.296666666667,2956.86666666666,1793.414
2019-09-20,49206.3866666667,757.366666666666,2928.73333333333,263.456666666667,4138.33333333333,3141.783
2019-09-21,48647.23,852.786666666667,2606.60333333333,293.516666666667,5494.46666666667,5023.374
2019-09-22,48269.6633333333,904.456666666667,3346.97333333333,304.263333333333,8171.5,5294.734
2019-09-23,48542.41,824.92,3769.68,249.226666666667,9643.46666666667,2276.973
2019-09-24,48218.8533333333,777.973333333333,4066.68333333333,364.84,8254.83333333333,4482.984
2019-09-25,48100.49,752.37,4239.59333333333,374.343333333333,9219.5,5215.826
2019-09-26,48209.6766666667,785.763333333334,4333.10666666667,359.67,9404.76666666667,6447.146
2019-09-27,48254.6433333334,743.83,4066.85,401.42,9630.86666666666,7175.153
2019-09-28,48400.53,749.813333333333,3907.16666666667,378.18,10160.5333333333,10504.9
2019-09-29,47895.51,764.18,4106.15666666667,495.32,10242.1,11734.484
2019-09-30,48396.73,753.59,3599.46,322.15,11479.1333333333,6079.328
2019-10-01,47955.05,776.416666666667,4244.89333333333,345.033333333333,9241.3,4692.491
2019-10-02,48600.34,627.166666666667,3344.21666666667,459.52,13484.7333333333,5307.621
2019-10-03,48779.02,620.613333333333,3167.70666666667,252.213333333333,11976.7333333333,2765.245
2019-10-04,48177.11,645.66,3920.72333333333,349.593333333333,11579.0666666667,6600.037
2019-10-05,48644.6166666667,553.843333333333,3853.26333333333,251.703333333333,4486.3,1450.279
2019-10-06,48381.2233333333,610.973333333334,4297.79,341.516666666667,7999.3,2827.095
2019-10-07,48651.3566666667,584.933333333333,4312.48666666667,237.683333333333,6917.76666666667,1750.621
2019-10-08,48296.2966666667,694.506666666667,4048.73333333333,311.263333333333,10857.0333333333,5561.276
2019-10-09,48217.2733333333,592.72,3964.36666666667,372.24,10050.2666666667,8499.192
2019-10-10,48503.7233333333,660.136666666667,3672.65666666667,369.43,11054.8333333333,7482.926
2019-10-11,48391.7,731.526666666667,3878.66333333333,463.353333333333,9516.9,11558.167
2019-10-12,48354.12,630.076666666667,4386.22,174.566666666667,8014.5,6211.672
2019-10-13,48262.43,787.523333333333,4141.57333333333,326.28,9239.03333333334,8164.85
2019-10-14,48322.6366666667,748.303333333334,4118.59,212.433333333333,6522.56666666667,2551.674
2019-10-15,48208.6933333334,696.48,4057.12,252.39,9357.16666666667,2328.437
2019-10-16,48206.8866666667,645.663333333334,4351.12333333333,343.613333333334,9078.1,6323.335
2019-10-17,48315.6033333333,655.986666666667,3906.71,266.7,9363.93333333334,2768.897
2019-10-18,48094.0566666666,615.496666666667,3879.45,417.1,9130.03333333333,9373.191
2019-10-19,48087.57,597.303333333333,3933.05,308.356666666667,9142.5,3964.574
2019-10-20,48346.8066666667,596.006666666667,4068.86,248.706666666667,4789.2,958.826
2019-10-21,48639.9666666667,597.963333333333,4281.54666666667,273.38,6010.76666666667,2494.363
2019-10-22,49037.1,624.3,4102.82333333333,124.95,11606.7,1279.568
2019-10-23,48602.7166666667,629.61,4175.59666666667,212.793333333333,3546.63333333333,1136.095
2019-10-24,48251.94,712.023333333333,3963.79666666667,326.913333333333,8841.76666666667,6128.552
2019-10-25,48657.5766666667,651.166666666667,4166.12666666667,404.456666666667,8995.86666666667,7839.981
2019-10-26,48456.2133333333,762.736666666667,3678.61333333333,469.273333333334,9960.83333333334,12734.621
2019-10-27,48968.0966666667,533.966666666666,3359.22666666667,290.043333333333,15164.3666666667,3330.962
2019-10-28,49077.99,541.253333333333,3394.1,179.296666666667,6799.86666666667,527.274
2019-10-29,49143.32,500.433333333333,3344.82666666667,299.076666666667,3665.8,2258.623
2019-10-30,49164.07,388.103333333333,3808.45666666667,333.626666666667,4114.23333333333,3319.808
2019-10-31,48907.8433333333,323.643333333333,3802.29,260.976666666667,5018.13333333333,2452.631
2019-11-01,48065.1566666666,509.876666666667,4369.42,292.116666666667,8119.36666666667,4073.056
2019-11-02,47261.0266666667,627.443333333333,3813.67,489.5,9476.03333333334,11364.883
2019-11-03,47143.5966666667,498.786666666667,4231.44,219.773333333333,8213.7,1955.511
2019-11-04,47284.87,521.31,4169.59666666667,296.383333333333,8890.5,2657.421
2019-11-05,47722.8533333333,484.443333333333,4191.62333333333,188.666666666667,9622.23333333334,1266.579
2019-11-06,48050.2266666667,510.13,3728.22333333333,218.336666666667,9375.5,581.82
2019-11-07,47729.9933333333,405.523333333333,4115.92,319.28,8218.83333333333,3878.268
2019-11-08,48174.86,331.986666666667,4209.50666666667,233.503333333333,9348.93333333333,2486.339
2019-11-09,48271.1433333333,403.726666666667,3573.04666666667,257.356666666667,10852.3666666667,3167.572
2019-11-10,48482.2033333333,317.01,3996.49333333333,172.353333333333,5261.63333333334,1220.309
2019-11-11,48070.2466666667,370.126666666667,3943.17333333333,395.69,10278.1666666667,7158.002
2019-11-12,47858.9966666667,306.256666666667,4117.77666666667,403.5,9424.36666666666,6346.536
2019-11-13,47891.6633333334,404.106666666667,3862.80333333333,286.13,11200.4,3560.731
2019-11-14,47866.2066666667,302.226666666667,4143.27333333333,305.42,6228.36666666667,3173.958
2019-11-15,47984.12,293.116666666667,3933.13333333333,340.4,3030.13333333333,2886.612
2019-11-16,48280.3966666666,270.53,3984.72,194.353333333333,7199.23333333333,1977.974
2019-11-17,48462.9933333333,332.266666666667,3870.15666666667,135.176666666667,4956.63333333334,950.704
2019-11-18,48456.1633333333,375.546666666667,3848.13666666667,340.786666666667,12317.4666666667,3914.831
2019-11-19,48752.3733333333,333.19,3298.21333333333,219.413333333333,11891,1957.122
2019-11-20,48672.8966666666,174.536666666667,3976.86,263.803333333333,5784.66666666667,2611.556
2019-11-21,48242.1566666666,111.966666666667,4476.89,297.59,5556.3,3056.897
2019-11-22,47946.0366666667,369.966666666667,4099.82333333333,339.03,6388.66666666667,5550.112
2019-11-23,47766.8266666667,364.293333333333,3988.21,301.766666666667,4764.83333333334,4041.634
2019-11-24,48199.1433333334,362.866666666667,4465.29666666667,193.33,8156.66666666667,1140.208
2019-11-25,48237.2166666667,410.133333333333,4350.31333333333,292.86,7491.1,3191.731
2019-11-26,47896.9066666667,522.903333333333,4279.99,360.75,8262.1,4701.958
2019-11-27,47249.31,504.053333333333,4279.25666666667,428.323333333333,8807.36666666667,9618.627
2019-11-28,47616.0166666667,460.693333333333,4338.40333333333,340.513333333333,12817.9666666667,10436.425
2019-11-29,48572.5866666667,380.036666666667,3692.94666666667,267.903333333333,13165.8333333333,2163.743
2019-11-30,49017.5833333333,290.876666666667,3947.21,174.616666666667,6140.83333333333,1581.772
2019-12-01,48963.45,262.093333333333,3730.78666666667,337.513333333333,2411.23333333333,4565.156
2019-12-02,49291.5466666667,341.113333333333,3996.7,191.996666666667,13722.5666666667,2214.892
2019-12-03,49277.7633333333,228.11,4323.19666666667,193.633333333333,9493.73333333334,1044.744
2019-12-04,48987.7533333333,221.843333333333,4070.71333333333,128.21,7085.1,1007.071
2019-12-05,48863.6933333333,147.056666666667,4476.37666666667,305.33,9499.86666666667,3704.258
2019-12-06,48295.7733333333,370.076666666667,4445.76,513.41,9857.93333333333,14974.226
2019-12-07,48535.5133333334,444.733333333333,3987.67666666667,300.28,11107.8666666667,7092.535
2019-12-08,47987.39,457.113333333333,3775.44333333333,495.266666666666,10283.5333333333,14930.396
2019-12-09,48185.3166666667,365.073333333333,3877.84333333333,571.743333333333,13765.2,12626.582
2019-12-10,48804.98,295.116666666667,3640.72333333333,485.876666666666,9683,9397.343
2019-12-11,48222.0066666667,333.646666666667,4238.44,273.16,9653.26666666667,5749.059
2019-12-12,47613.7033333334,243.32,4188.16333333333,439.533333333333,8851.5,9001.949
2019-12-13,46876.5266666667,340.863333333333,4063.61333333333,384.2,11514.6,10451.155
2019-12-14,47468.27,351.066666666667,3575.90333333333,450.146666666667,11202.4,12054.083
2019-12-15,47829.7933333333,375.043333333333,3666.79,476.426666666667,9880.6,11509.003
2019-12-16,48048.0866666667,369.446666666667,4233.43333333333,284.086666666667,7460.73333333333,4170.772
2019-12-17,47930.5066666667,436.29,4279.56333333333,246.376666666667,9103.6,8140.117
2019-12-18,48501.7333333333,355.173333333333,4264.57666666667,298.126666666667,7931.36666666667,4338.113
2019-12-19,47039.5766666667,540.06,3719.5,406.933333333333,7306.36666666667,10070.16
2019-12-20,47192.6733333333,496.51,3980.49,479.953333333333,8437.83333333333,13645.277
2019-12-21,47185.4366666667,389.353333333333,4054.34333333333,405.943333333334,8070.46666666667,9024.332
2019-12-22,47185.18,411.023333333333,4267.44,317.346666666667,10655.2,8086.649
2019-12-23,48263.3066666667,413.443333333333,3990.93333333333,299.063333333333,11731.6333333333,7674.383
2019-12-24,48371.5933333333,444.273333333333,4193.48,423.22,10569.3666666667,10370.256
2019-12-25,48981.5066666667,359.65,3958.19666666667,240.843333333333,13235.1,3764.901
2019-12-26,48916.2266666666,261.403333333333,4416.94333333333,266.8,7503.23333333333,3235.032
2019-12-27,49264.09,340.153333333333,4511.94,164.166666666667,5505.33333333334,816.633
2019-12-28,49773.1266666666,285.283333333333,4003.9,145.77,7491.76666666667,671.52
2019-12-29,49634.9366666667,187.806666666667,3896.63333333333,238.376666666667,8248.66666666667,2947.269
2019-12-30,49371.7266666666,239.533333333333,3258.81666666667,309.376666666667,9384.26666666667,6714.664
2019-12-31,49505.15,248.636666666667,4329.58666666667,169.566666666667,6041.06666666667,2276.962
2020-01-01,49415.7733333333,146.006666666667,4650.82333333333,249.99,7751.16666666667,945.891
2020-01-02,49060.22,244.5,4614.11,306.983333333333,8482.43333333333,2562.674
2020-01-03,48904.44,403.616666666667,4173.31,394.12,12244.8666666667,10279.539
2020-01-04,49484.0333333333,365.01,3902.13666666667,283.326666666667,13349.7333333333,5937.401
2020-01-05,49560.8666666667,341.253333333333,4119.37333333333,212.793333333333,10338.9666666667,1410.872
2020-01-06,49095.0633333333,313.75,3905.66666666667,295.546666666667,9207.3,4562.436
2020-01-07,49087.0533333333,365.546666666667,4397.2,336.6,9553.13333333333,6615.358
2020-01-08,48991.6433333333,493.54,4536.51,291.683333333333,10393.8,6099.012
2020-01-09,48421.7133333334,542.266666666667,4417.06333333333,399.583333333333,9096.93333333333,10925.552
2020-01-10,48941.5533333334,370.73,4102.16666666667,261.716666666667,12973.7666666667,4363.712
2020-01-11,49265.1366666666,334.206666666667,3701.76333333333,391.103333333333,9169.73333333334,8596.061
2020-01-12,48897.3333333333,376.196666666667,4064.82666666667,423.29,9986.36666666667,11656.62
2020-01-13,48553.8433333333,369.173333333333,4252.57666666667,433.526666666667,8725.5,7835.558
2020-01-14,47996.33,495.853333333334,4084.08666666667,584.5,9097.73333333334,16081.475
2020-01-15,48388.0266666667,440.21,3826.02333333333,486.65,9568.3,13467.984
2020-01-16,48878.6866666667,386.576666666667,4106.63,386.463333333333,8063.73333333333,7313.827
2020-01-17,48619.5833333333,429.453333333333,3690.4,393.913333333333,9850.63333333333,10131.186
2020-01-18,49178.0433333333,305.353333333333,3651.78333333333,299.466666666667,13496.7333333333,4764.275
2020-01-19,49901.5366666667,342.176666666667,3769.23333333333,351.843333333333,5190,4241.612
2020-01-20,50198.7933333333,248.7,4409.34666666667,99,9335.96666666667,202.839
2020-01-21,49943.04,83.9166666666667,4751.90333333333,154.653333333333,8843.36666666667,594.378
2020-01-22,49721.6733333333,179.933333333333,4797.25333333333,101.806666666667,9099.93333333333,239.162
2020-01-23,49428.1266666667,277.776666666667,4397.86333333333,149.186666666667,4917.53333333333,266.31
2020-01-24,49073.1333333333,130.113333333333,4612.20333333334,148.906666666667,8833.7,106.75
2020-01-25,48919.5233333333,96.2333333333333,4661.76666666667,247.16,7553.93333333333,580.439
2020-01-26,48564.8633333333,290.816666666667,4519.43666666667,327.056666666667,8331.63333333334,4889.943
2020-01-27,48041.8,393.33,4310.86,344.366666666667,9256.56666666667,8630.356
2020-01-28,47713.1466666667,289.17,3768.05333333333,425.693333333333,11355.1333333333,12432.813
2020-01-29,48336.7966666667,325.39,3621.34,361.04,12055,10026.245
2020-01-30,48233.3333333333,379.323333333333,4345.17333333333,403.236666666667,9601.7,11554.248
2020-01-31,48301.9533333333,499.07,4301.82,445.913333333333,10314.6,10958.073
2020-02-01,48188.64,482.99,4204.40666666667,441.813333333333,11111.5333333333,11557.596
2020-02-02,48341.5533333333,451.99,4282.46666666667,419.063333333333,10448.9333333333,10610.547
2020-02-03,48512.5633333333,451.42,4153.43666666667,402.616666666666,11951.1,9886.094
2020-02-04,48818.47,345.023333333333,3689.10666666667,484.616666666667,14613.5,10888.278
2020-02-05,49639.33,347.95,3868.63666666667,132.686666666667,11349.6333333333,926.729
2020-02-06,49474.9833333333,287.523333333333,4020.95666666667,118.576666666667,8749.66666666667,580.55
2020-02-07,49028.11,261.74,3709.79,295.04,6766,4427.729
2020-02-08,48768.61,416.203333333333,4112.42333333333,317.326666666667,9007.53333333333,6727.201
2020-02-09,47899.15,475.743333333333,3898.47666666667,718.053333333333,9501.7,12303.758
2020-02-10,47772.2766666667,403.133333333333,3442.96,627.893333333334,11777.4,10413.653
2020-02-11,48226.6466666667,337.63,2702.42333333333,589.886666666667,12498.5,14360.337
2020-02-12,48618.1333333333,320.55,3160.09333333333,400.906666666667,11736.3666666667,9870.114
2020-02-13,47975.5833333333,345.666666666667,3993.07333333333,425.95,10047.8333333333,8908.593
2020-02-14,48809.9833333333,395.016666666667,3593.55,300.16,11146,4488.42
2020-02-15,48509.2,494.53,3824.29666666667,549.5,8863.96666666667,12779.866
2020-02-16,47902.09,548.033333333333,4086.89333333333,649.536666666667,9872.13333333334,13007.038
2020-02-17,48482.7633333334,387.093333333333,3718.75,491.273333333334,10521.0666666667,12089.49
2020-02-18,48845.47,384.206666666667,3605.96333333333,457.41,10955.0333333333,12326.055
2020-02-19,48846.21,340.203333333333,3608.61333333333,394.093333333333,11880.6,9653.433
2020-02-20,48572.2333333334,400.72,3940.31,485.786666666667,10742.7,12643.864
2020-02-21,49065.88,373.38,3563.51333333333,446.606666666667,10803.8666666667,10829.689
2020-02-22,48867.9833333334,440.143333333333,3976.92333333333,548.28,10690.7333333333,15441.986
2020-02-23,48744.03,478.696666666667,3922.57666666667,544.306666666667,12123.9666666667,13508.985
2020-02-24,48528.39,418.47,3966.70666666667,461.866666666667,10376.5666666667,9897.714
2020-02-25,47926.4866666667,348.03,3714.15666666667,377.843333333333,11853.6333333333,8788.31
2020-02-26,47993.9166666667,262.07,3662.80333333333,430.05,13822.2,8974.619
2020-02-27,48045.85,212.956666666667,3924.33666666667,381.576666666667,10742.6,4932.851
2020-02-28,48384.55,276.733333333333,3809.75,424.683333333333,9803.8,9053.444
2020-02-29,47452.72,397.203333333333,3754.89,561.06,9630.13333333333,15180.978
2020-03-01,47516.0533333334,284.426666666667,3943.70666666667,433.313333333333,9847.73333333334,10742.53
2020-03-02,47467.6366666667,306.57,4195.05333333333,271.673333333333,11028.2333333333,4977.43
2020-03-03,48055.8766666667,280.613333333333,3816.29666666667,265.75,10982.1333333333,3422.204
2020-03-04,48358.59,320.72,3850.96333333333,215.966666666667,9647.3,2420.799
2020-03-05,47589.2333333333,298.61,4626.43,368.753333333333,3755.66666666667,3481.33
2020-03-06,48000.3433333333,335.73,3935.92666666667,424.796666666667,15069.4333333333,6073.21
2020-03-07,48727.6433333333,346.29,3765.57,301.71,10833.7,3955.04
2020-03-08,48364.17,424.746666666667,3960.25333333333,430.933333333333,9578.1,11052.699
2020-03-09,48501.6566666667,383.63,3860.54666666667,328.483333333333,11301.0666666667,6191.297
2020-03-10,48209.6533333333,486.396666666667,4452.92666666667,551.14,11012.9,15782.898
2020-03-11,48426.2066666667,498.313333333334,4464.84,399.54,11402.1666666667,11921.795
2020-03-12,48429.9433333334,437.3,3236.06666666667,541.05,11616.2666666667,14832.006
2020-03-13,48778.1633333334,412.636666666667,3439.14,362.16,11700.1666666667,8938.614
2020-03-14,48771.31,374.363333333333,3985.31333333333,326.926666666667,8331.5,4504.211
2020-03-15,48490.0566666667,469.026666666667,3726.85333333334,351.24,9033.2,6746.241
2020-03-16,48923.22,404.32,3987.36666666667,138.973333333333,13199.3333333333,691.253
2020-03-17,49314.4466666667,395.706666666667,3509.73666666667,261.486666666667,10307.7333333333,2315.902
2020-03-18,49188.97,462.966666666667,3261.62,284.376666666667,10560.8333333333,4249.135
2020-03-19,49161.0733333333,408.316666666667,4482.74666666667,188.62,5935.76666666667,1225.421
2020-03-20,49232.0533333333,366.093333333333,3827.40333333333,440.98,1888.3,5611.046
2020-03-21,49204.2166666667,316.796666666666,3201.24,472.15,2964.96666666667,10806.424
2020-03-22,49255.37,293.56,2705.84333333333,458.296666666666,3825.96666666667,11116.229
2020-03-23,49326.8433333333,300.173333333333,2320.07333333333,343.693333333333,5094.03333333333,6526.089
2020-03-24,49295.9066666667,323.61,2188.10666666667,223.653333333333,5692.4,4112.743
2020-03-25,49153.6633333333,332.01,2363.82666666667,241.673333333333,3465.8,4356.02
2020-03-26,49003.24,364.623333333333,2517.44666666667,319.05,2693.73333333333,6238.875
2020-03-27,48941.1133333333,373.473333333333,3363.25333333333,395.713333333333,1547.43333333333,4450.957
2020-03-28,49137.3633333334,367.25,3814.36,568.926666666667,1268.56666666667,8736.5
2020-03-29,47444.41,255.816666666667,2782.73666666667,676.38,1262.93333333333,12829.405
2020-03-30,49468.66,284.026666666667,3273.61,283.72,5268.76666666667,2850.769
2020-03-31,49376.1633333334,298.806666666667,3287.78333333333,352.576666666667,2012.93333333333,2735.99
2020-04-01,49034.3433333333,302.933333333333,3069.41,149.736666666667,8908.86666666667,1216.96
2020-04-02,48655.8266666667,372.783333333333,3575.69333333333,243.836666666667,11439.3666666667,2277.755
2020-04-03,48789.5533333333,427.163333333333,2816.11,209.32,12542.5333333333,3002.33
2020-04-04,48993.0333333334,495.27,2679.30333333333,191.373333333333,6991,1583.641
2020-04-05,48763.86,636.85,2417.45,291.256666666667,6725.13333333333,4820.035
2020-04-06,48849.8366666666,604.656666666667,3045.72666666667,291.596666666667,9482.33333333333,6265.045
2020-04-07,49329.2733333333,550.783333333333,3534.81,169.906666666667,4666.9,1395.861
2020-04-08,49110.6133333333,579.556666666667,3690.9,151.72,3886.2,1424.036
2020-04-09,49152.79,582.416666666666,3593.54666666667,223.903333333333,2336.63333333333,2595.217
2020-04-10,49171.43,588.326666666667,3563.71666666667,224.8,2629.6,3296.308
2020-04-11,49039.2866666667,584.99,2958.27,158.413333333333,4329.53333333334,2261.159
2020-04-12,48677.84,712.66,2635.49333333333,173.086666666667,9558.66666666667,1105.706
2020-04-13,49056.0866666667,397.946666666667,3356.55333333333,602.43,1327.1,8072.595
2020-04-14,49277.6966666667,360.74,3192.29,290.073333333333,1322.93333333333,1886.656
2020-04-15,49049.1733333333,431.383333333333,3342.6,229.593333333333,3354.03333333334,1359.998
2020-04-16,48716.1966666667,547.346666666667,3536.5,163.993333333333,3346.43333333333,1413.282
2020-04-17,48713.5833333333,538.033333333333,3602.06333333333,366.063333333333,2014.73333333333,3756.469
2020-04-18,48740.4666666666,465.526666666667,3974.61666666667,212.34,6654.63333333333,2019.509
2020-04-19,48812.5333333334,533.27,3818.52,314.313333333333,4820.26666666667,2619.625
2020-04-20,48727.82,622.856666666666,2433.98666666667,440.24,2935.23333333333,12159.676
2020-04-21,48692.38,662.736666666666,2315.45,413.093333333333,3022.13333333333,11026.15
2020-04-22,48811.6666666667,703.066666666667,2454.89333333333,326.27,2843.9,7981.807
2020-04-23,48833.1,619.026666666667,3332.03666666667,204.55,6702.6,2395.535
2020-04-24,48690.7966666667,512.653333333333,4121.14,234.31,11072.8,2236.354
2020-04-25,48666.19,460.296666666666,3512.89333333333,297.23,1406.6,1651.872
2020-04-26,48534.58,475.706666666666,3677.07666666667,178.573333333333,4057.5,904.018
2020-04-27,48311.56,573.9,3582.24666666667,181.136666666667,9033.3,1198.469
2020-04-28,48129.7466666666,522.233333333333,4340.09666666667,241.116666666667,3381.76666666667,1884.303
2020-04-29,48086.3366666667,557.496666666667,4091.05666666667,288.67,9889.43333333333,5066.872
2020-04-30,47844.71,523.133333333333,3522.22333333333,409.013333333333,9402.36666666666,6499.079
2020-05-01,47929.7866666667,524.043333333333,3743.36,369.76,11076.3666666667,7505.258
2020-05-02,48434.6866666667,541.12,3509.46666666667,277.966666666667,12584.8,4703.081
2020-05-03,48742.3666666667,556.133333333334,3240.37,193.136666666667,6078.73333333333,966.665
2020-05-04,48854.53,569.36,3648.08333333333,362.286666666667,1847.86666666667,2181.427
2020-05-05,48970.69,493.23,3218.73,445.796666666666,2475,5252.241
2020-05-06,49146.4266666667,550.413333333334,3304.34666666667,309.166666666667,2294.56666666667,2856.93
2020-05-07,49056.79,606.853333333333,3294.39,166.51,5716.23333333334,1472.808
2020-05-08,48808.6133333333,688.79,3279.43,150.023333333333,4553.1,965.025
2020-05-09,48510.28,737.766666666667,3330.19333333333,264.63,1975.63333333333,2325.427
2020-05-10,48315.79,617.71,3960.64666666667,449.49,3287.3,3908.371
2020-05-11,48707.0866666667,440.473333333334,3114.46666666667,728.663333333334,1226.06666666667,14100.266
2020-05-12,48878.1466666666,467.443333333333,2798.96666666667,190.366666666667,10379.8,1206.51
2020-05-13,48682.11,475.08,3016.72,409.143333333334,5603.53333333333,3789.579
2020-05-14,48944.8966666667,448.193333333333,2868.58333333333,421.393333333334,1720.36666666667,5690.747
2020-05-15,49062.5233333333,486.45,3112.39,201.29,8003.9,3121.084
2020-05-16,49084.82,574.59,3116.88666666667,183.896666666667,12269.2666666667,2118.891
2020-05-17,49097.0433333333,630.263333333333,3281.71666666667,196.223333333333,11903.1,1424.819
2020-05-18,49066.82,656.826666666667,3319.40333333333,247.89,11309.7,2378.809
2020-05-19,49048.9766666667,714.263333333333,3595.17333333333,180.486666666667,11635.7666666667,2307.624
2020-05-20,49026.4266666667,793.173333333333,3594.61666666667,173.156666666667,4017.86666666667,1096.565
2020-05-21,48899.0266666667,893.1,3169.88,160.803333333333,6538.96666666667,1041.564
2020-05-22,48767.8466666667,848.21,3067.97666666667,371.183333333333,10139.1,7278.108
2020-05-23,49047.1566666667,694.563333333333,3329.75666666667,499.603333333334,11435.2333333333,9307.232
2020-05-24,49374.2066666667,693.953333333333,3569.31333333333,320.99,12367.3666666667,6094.734
2020-05-25,49609.85,732.096666666666,3727.01333333333,132.856666666667,12399.2333333333,1528.203
2020-05-26,49639.56,771.683333333333,3431.28333333333,154.013333333333,7904.5,1109.421
2020-05-27,49627.8666666666,699.313333333333,3791.95,289.033333333333,910.666666666667,2152.398
2020-05-28,49531.0966666667,705.866666666667,3286.34666666667,422.106666666667,2013.06666666667,5016.58
2020-05-29,49256.67,701.95,3466.05333333333,351.056666666667,2078.73333333333,3585.032
2020-05-30,49023.28,827.56,3018.82333333333,356.66,2432,4486.956
2020-05-31,49001.3,836.493333333333,2877.81666666667,299.856666666667,2424.5,4912.036
2020-06-01,48963.8566666667,816.21,3481.12,316.606666666667,2063.73333333333,3677.275
2020-06-02,48763.6266666667,797.076666666667,3965.88,164.95,13803.5333333333,1519.433
2020-06-03,48271.3333333333,721.18,4012.54333333333,270.526666666667,14067.0666666667,1342.562
2020-06-04,47956.8633333333,652.896666666667,3711.66666666667,406.84,15388.4333333333,3525.284
2020-06-05,47722.96,569.21,3682.65333333333,329.5,11947.3666666667,5919.659
2020-06-06,47886.84,585.773333333333,3234.65333333333,451.656666666666,11175.3666666667,9212.983
2020-06-07,48323.55,656.706666666667,3540.74666666667,279.643333333333,13433.5666666667,4147.187
2020-06-08,48710.88,620.35,4110.82,428.51,14622.2333333333,2461.863
2020-06-09,48887.7666666667,631.03,3241.02,260.026666666667,2675.46666666667,1535.567
2020-06-10,48716.2266666667,676.063333333333,3172.07666666667,211.006666666667,3439.46666666667,535.118
2020-06-11,48453.7966666667,756.18,4064.52,275.283333333333,2063.33333333333,1962.017
2020-06-12,48236.4033333333,882.803333333334,3401.74,282.963333333333,4938.16666666667,2936.249
2020-06-13,48420.2933333333,845.203333333333,3884.91666666667,237.356666666667,4049.93333333333,1563.715
2020-06-14,48661.2366666667,850.113333333333,3520.05666666667,180.51,11170.7,1800.389
2020-06-15,48734.2466666667,865.566666666667,3632.76333333334,119.076666666667,9171.2,246.04
2020-06-16,48648.41,858.086666666666,3994.32666666667,112.81,9028.5,549.673
2020-06-17,48521.0233333333,842.666666666667,4155.56666666667,157.813333333333,11595.7,574.043
2020-06-18,48465.7466666667,782.483333333333,4117.7,175.506666666667,10801.3,1201.872
2020-06-19,47700.5266666667,778.063333333333,3659.58666666667,228.743333333333,10595.1,1742.607
2020-06-20,48945.8166666667,800.966666666667,3584.93333333333,199.053333333333,9375.1,956.573
2020-06-21,48841.77,858.29,3422.82,298.776666666667,9529.76666666667,3827.293
2020-06-22,49161.5566666667,849.453333333334,3174.21,183.543333333333,13126.8333333333,1428.677
2020-06-23,49129.4633333334,891.893333333333,3349.66666666667,172.163333333333,5842.6,785.318
2020-06-24,48945.61,1071.14666666667,3137.96666666667,228.1,2865.66666666666,3726.514
2020-06-25,48713.2466666667,1142.97666666667,2585.34333333333,249.606666666667,4282.73333333333,3919.836
2020-06-26,48434,1047.92333333333,3399.76666666667,212.266666666667,9522.16666666667,3026.977
2020-06-27,48344.5433333333,904.576666666667,3663.61666666667,325.883333333333,9636.06666666667,5950.452
2020-06-28,48498.6466666667,821.02,3099.74,426.766666666666,10709.2666666667,6263.497
2020-06-29,48470.7866666667,754.656666666666,3215.65666666667,457.72,10616.1333333333,8680.128
2020-06-30,48347.7533333333,782.766666666667,4048.12666666667,365.2,10504.5,7728.758
